Year,Site,Plot,Area sampled (m2),BD (cm),DBH (cm),Diam (cm),Basal area (cm2 tree-1),Basal area (cm2 m-2),Stem biomass (g dry wt),Branch biomass (g dry wt),Foliage biomass (g dry wt),Total biomass SUM COMP (g dry wt),Tot biomass CALC ALLOM (g dry wt) ,Stem Carbon (g C m-2),Branch Carbon (g C m-2),Foliage Carbon (g C m-2),Total Tree Carbon SUM COMP (g C m-2),Tot Tree Carbon CALC ALLOM (g C m-2) ,,,,,,,,,Notes
2012,HBR,1,40,,5.7,5.7,25.52,0.64,3148.24,2224.20,471.24,5843.68,5924.43,36.99,26.69,5.42,69.10,69.61,,,,,,,,,
2012,HBR,1,40,,4.56,4.56,16.33,0.41,1970.41,1426.67,344.03,3741.11,3783.18,23.15,17.12,3.96,44.23,44.45,,,,,,,,,
2012,HBR,1,40,,3.66,3.66,10.52,0.26,1241.77,921.11,252.33,2415.21,2431.84,14.59,11.05,2.90,28.55,28.57,,,,,,,,,
2012,HBR,1,40,,5.11,5.11,20.51,0.51,2502.74,1789.54,403.95,4696.23,4756.24,29.41,21.47,4.65,55.53,55.89,,,,,,,,,
2012,HBR,1,40,,5.77,5.77,26.15,0.65,3229.98,2278.89,479.42,5988.29,6071.58,37.95,27.35,5.51,70.81,71.34,,,,,,,,,
2012,HBR,1,40,,2.07,2.07,3.37,0.08,375.21,296.32,112.97,784.50,773.46,4.41,3.56,1.30,9.26,9.09,,,,,,,,,
2012,HBR,1,40,,3.94,3.94,12.19,0.30,1449.68,1066.65,279.97,2796.30,2820.24,17.03,12.80,3.22,33.05,33.14,,,,,,,,,
2012,HBR,1,40,,5.19,5.19,21.16,0.53,2585.73,1845.72,412.90,4844.35,4907.09,30.38,22.15,4.75,57.28,57.66,,,,,,,,,
2012,HBR,1,40,,1.99,1.99,3.11,0.08,345.40,273.97,106.87,726.23,714.55,4.06,3.29,1.23,8.58,8.40,,,,,,,,,
2012,HBR,1,40,,3.37,3.37,8.92,0.22,1044.13,781.57,224.60,2050.30,2060.03,12.27,9.38,2.58,24.23,24.21,,,,,,,,,
2012,HBR,1,40,,2.45,2.45,4.71,0.12,534.54,414.40,143.28,1092.22,1085.33,6.28,4.97,1.65,12.90,12.75,,,,,,,,,
2012,HBR,1,40,,0.95,0.95,0.71,0.02,73.11,62.90,37.67,173.68,161.65,0.86,0.75,0.43,2.05,1.90,,,,,,,,,
2012,HBR,1,40,,1.61,1.61,2.04,0.05,221.34,179.71,79.26,480.32,466.72,2.60,2.16,0.91,5.67,5.48,,,,,,,,,
2012,HBR,1,40,,3.74,3.74,10.99,0.27,1299.46,961.61,260.14,2521.20,2539.86,15.27,11.54,2.99,29.80,29.84,,,,,,,,,
2012,HBR,1,40,,3.66,3.66,10.52,0.26,1241.77,921.11,252.33,2415.21,2431.84,14.59,11.05,2.90,28.55,28.57,,,,,,,,,
2012,HBR,1,40,,6.1,6.1,29.22,0.73,3630.14,2545.60,518.53,6694.27,6789.71,42.65,30.55,5.96,79.16,79.78,,,,,,,,,
2012,HBR,1,40,,2.04,2.04,3.27,0.08,363.88,287.84,110.67,762.39,751.09,4.28,3.45,1.27,9.00,8.83,,,,,,,,,
2012,HBR,1,40,,6.1,6.1,29.22,0.73,3630.14,2545.60,518.53,6694.27,6789.71,42.65,30.55,5.96,79.16,79.78,,,,,,,,,
2012,HBR,1,40,,0.48,0.48,0.18,0.00,17.43,16.17,14.39,47.99,40.99,0.20,0.19,0.17,0.56,0.48,,,,,,,,,
2012,HBR,1,40,,5.2,5.2,21.24,0.53,2596.20,1852.81,414.02,4863.03,4926.12,30.51,22.23,4.76,57.50,57.88,,,,,,,,,
2012,HBR,1,40,,0.68,0.68,0.36,0.01,36.22,32.34,23.51,92.07,82.54,0.43,0.39,0.27,1.08,0.97,,,,,,,,,
2012,HBR,1,40,,5.2,5.2,21.24,0.53,2596.20,1852.81,414.02,4863.03,4926.12,30.51,22.23,4.76,57.50,57.88,,,,,,,,,
2012,HBR,1,40,,1.83,1.83,2.63,0.07,289.65,231.88,94.95,616.49,603.76,3.40,2.78,1.09,7.28,7.09,,,,,,,,,
2012,HBR,1,40,,2.48,2.48,4.83,0.12,548.38,424.56,145.76,1118.70,1112.21,6.44,5.09,1.68,13.21,13.07,,,,,,,,,
2012,HBR,1,40,,4.7,4.7,17.35,0.43,2099.60,1515.16,359.02,3973.77,4020.27,24.67,18.18,4.13,46.98,47.24,,,,,,,,,
2012,HBR,1,40,,5.48,5.48,23.59,0.59,2898.48,2056.63,445.80,5400.91,5473.77,34.06,24.68,5.13,63.86,64.32,,,,,,,,,
2012,HBR,1,40,,2.73,2.73,5.85,0.15,670.92,513.98,166.90,1351.80,1349.04,7.88,6.17,1.92,15.97,15.85,,,,,,,,,
2012,HBR,1,40,,2.8,2.8,6.16,0.15,707.56,540.54,172.96,1421.06,1419.47,8.31,6.49,1.99,16.79,16.68,,,,,,,,,
2012,HBR,1,40,,6.79,6.79,36.21,0.91,4546.30,3150.68,603.10,8300.08,8421.63,53.42,37.81,6.94,98.16,98.95,,,,,,,,,
2012,HBR,1,40,,3.38,3.38,8.97,0.22,1050.65,786.19,225.54,2062.38,2072.34,12.35,9.43,2.59,24.37,24.35,,,,,,,,,
2012,HBR,1,40,,0.7,0.7,0.38,0.01,38.50,34.26,24.49,97.25,87.50,0.45,0.41,0.28,1.15,1.03,,,,,,,,,
2012,HBR,1,40,,3.1,3.1,7.55,0.19,876.17,661.90,199.65,1737.73,1741.71,10.30,7.94,2.30,20.53,20.47,,,,,,,,,
2012,HBR,1,40,,4.02,4.02,12.69,0.32,1512.19,1110.18,288.01,2910.38,2936.52,17.77,13.32,3.31,34.40,34.50,,,,,,,,,
2012,HBR,1,40,,7.9,7.9,49.02,1.23,6248.10,4258.55,746.64,11253.28,11417.43,73.42,51.10,8.59,133.10,134.15,,,,,,,,,
2012,HBR,1,40,,6.1,6.1,29.22,0.73,3630.14,2545.60,518.53,6694.27,6789.71,42.65,30.55,5.96,79.16,79.78,,,,,,,,,
2012,HBR,1,40,,4.39,4.39,15.14,0.38,1819.31,1322.78,326.08,3468.17,3505.03,21.38,15.87,3.75,41.00,41.18,,,,,,,,,
2012,HBR,1,40,,0.89,0.89,0.62,0.02,63.75,55.24,34.36,153.35,141.78,0.75,0.66,0.40,1.81,1.67,,,,,,,,,
2012,HBR,1,40,,1.58,1.58,1.96,0.05,212.77,173.11,77.19,463.07,449.41,2.50,2.08,0.89,5.47,5.28,,,,,,,,,
2012,HBR,1,40,,2.71,2.71,5.77,0.14,660.64,506.52,165.17,1332.33,1329.25,7.76,6.08,1.90,15.74,15.62,,,,,,,,,
2012,HBR,1,40,,2.15,2.15,3.63,0.09,406.30,319.55,119.18,845.03,834.72,4.77,3.83,1.37,9.98,9.81,,,,,,,,,
2012,HBR,1,40,,1.67,1.67,2.19,0.05,239.02,193.28,83.46,515.76,502.34,2.81,2.32,0.96,6.09,5.90,,,,,,,,,
2012,HBR,1,40,,3.95,3.95,12.25,0.31,1457.42,1072.04,280.97,2810.43,2834.64,17.12,12.86,3.23,33.22,33.31,,,,,,,,,
2012,HBR,1,40,,6.05,6.05,28.75,0.72,3567.94,2504.24,512.54,6584.73,6678.31,41.92,30.05,5.89,77.87,78.47,,,,,,,,,
2012,HBR,1,40,,8.8,8.8,60.82,1.52,7836.91,5278.42,869.31,13984.64,14182.35,92.08,63.34,10.00,165.42,166.64,,,,,,,,,
2012,HBR,2,40,0.85,,0.85,0.57,0.01,5.28,16.21,17.82,39.30,27.33,0.06,0.19,0.20,0.46,0.32,,,,,,,,,
2012,HBR,2,40,1.25,,1.25,1.23,0.03,14.16,36.85,31.16,82.18,65.34,0.17,0.44,0.36,0.97,0.77,,,,,,,,,
2012,HBR,2,40,,2.6,2.6,5.31,0.13,605.59,466.42,155.80,1227.81,1223.02,7.12,5.60,1.79,14.50,14.37,,,,,,,,,
2012,HBR,2,40,,7.1,7.1,39.59,0.99,4993.14,3443.40,642.29,9078.83,9212.28,58.67,41.32,7.39,107.38,108.24,,,,,,,,,
2012,HBR,2,40,,5.73,5.73,25.79,0.64,3183.14,2247.56,474.74,5905.44,5987.27,37.40,26.97,5.46,69.83,70.35,,,,,,,,,
2012,HBR,2,40,,1.49,1.49,1.74,0.04,188.11,154.04,71.06,413.21,399.43,2.21,1.85,0.82,4.88,4.69,,,,,,,,,
2012,HBR,2,40,,5.91,5.91,27.43,0.69,3396.76,2390.25,495.90,6282.90,6371.31,39.91,28.68,5.70,74.30,74.86,,,,,,,,,
2012,HBR,2,40,,3,3,7.07,0.18,817.87,620.09,190.63,1628.59,1630.62,9.61,7.44,2.19,19.24,19.16,,,,,,,,,
2012,HBR,2,40,,3.06,3.06,7.35,0.18,852.60,645.01,196.03,1693.65,1696.83,10.02,7.74,2.25,20.01,19.94,,,,,,,,,
2012,HBR,2,40,,7.8,7.8,47.78,1.19,6083.17,4151.95,733.35,10968.46,11128.80,71.48,49.82,8.43,129.73,130.76,,,,,,,,,
2012,HBR,2,40,,0.96,0.96,0.72,0.02,74.73,64.22,38.23,177.19,165.08,0.88,0.77,0.44,2.09,1.94,,,,,,,,,
2012,HBR,2,40,,6.12,6.12,29.42,0.74,3655.18,2562.23,520.92,6738.34,6834.53,42.95,30.75,5.99,79.69,80.31,,,,,,,,,
2012,HBR,2,40,,1.37,1.37,1.47,0.04,157.70,130.33,63.13,351.17,337.40,1.85,1.56,0.73,4.14,3.96,,,,,,,,,
2012,HBR,2,40,,6.27,6.27,30.88,0.77,3845.86,2688.72,539.02,7073.59,7175.39,45.19,32.26,6.20,83.65,84.31,,,,,,,,,
2012,HBR,2,40,,3.31,3.31,8.60,0.22,1005.47,754.12,218.98,1978.58,1986.97,11.81,9.05,2.52,23.38,23.35,,,,,,,,,
2012,HBR,2,40,,4.03,4.03,12.76,0.32,1520.10,1115.68,289.02,2924.81,2951.22,17.86,13.39,3.32,34.57,34.68,,,,,,,,,
2012,HBR,2,40,,2.11,2.11,3.50,0.09,390.59,307.83,116.06,814.48,803.80,4.59,3.69,1.33,9.62,9.44,,,,,,,,,
2012,HBR,2,40,,3.67,3.67,10.58,0.26,1248.91,926.12,253.30,2428.33,2445.21,14.67,11.11,2.91,28.70,28.73,,,,,,,,,
2012,HBR,2,40,,2.59,2.59,5.27,0.13,600.70,462.86,154.96,1218.52,1213.59,7.06,5.55,1.78,14.39,14.26,,,,,,,,,
2012,HBR,2,40,,4.27,4.27,14.32,0.36,1716.44,1251.80,313.59,3281.83,3315.11,20.17,15.02,3.61,38.80,38.95,,,,,,,,,
2012,HBR,2,40,,6,6,28.27,0.71,3506.30,2463.23,506.58,6476.10,6567.83,41.20,29.56,5.83,76.58,77.17,,,,,,,,,
2012,HBR,2,40,,6.61,6.61,34.32,0.86,4296.89,2986.65,580.68,7864.22,7978.90,50.49,35.84,6.68,93.01,93.75,,,,,,,,,
2012,HBR,2,40,,3.53,3.53,9.79,0.24,1150.95,857.15,239.78,2247.88,2261.34,13.52,10.29,2.76,26.57,26.57,,,,,,,,,
2012,HBR,2,40,,3.85,3.85,11.64,0.29,1381.02,1018.71,270.99,2670.72,2692.24,16.23,12.22,3.12,31.57,31.63,,,,,,,,,
2012,HBR,2,40,,5.98,5.98,28.09,0.70,3481.80,2446.91,504.20,6432.91,6523.90,40.91,29.36,5.80,76.07,76.66,,,,,,,,,
2012,HBR,2,40,,1.3,1.3,1.33,0.03,141.26,117.42,58.63,317.30,303.64,1.66,1.41,0.67,3.74,3.57,,,,,,,,,
2012,HBR,2,40,,1.14,1.14,1.02,0.03,107.21,90.41,48.72,246.34,233.19,1.26,1.08,0.56,2.90,2.74,,,,,,,,,
2012,HBR,2,40,,0.77,0.77,0.47,0.01,47.03,41.41,28.02,116.45,105.97,0.55,0.50,0.32,1.37,1.25,,,,,,,,,
2012,HBR,2,40,,3.3,3.3,8.55,0.21,999.10,749.59,218.05,1966.75,1974.93,11.74,9.00,2.51,23.24,23.21,,,,,,,,,
2012,HBR,2,40,,1.7,1.7,2.27,0.06,248.13,200.25,85.58,533.96,520.64,2.92,2.40,0.98,6.30,6.12,,,,,,,,,
2012,HBR,2,40,,4.52,4.52,16.05,0.40,1934.29,1401.87,339.78,3675.95,3716.77,22.73,16.82,3.91,43.46,43.67,,,,,,,,,
2012,HBR,2,40,,4.5,4.5,15.90,0.40,1916.36,1389.56,337.66,3643.58,3683.79,22.52,16.67,3.88,43.08,43.28,,,,,,,,,
2012,HBR,2,40,,2.75,2.75,5.94,0.15,681.29,521.50,168.62,1371.41,1368.98,8.01,6.26,1.94,16.20,16.09,,,,,,,,,
2012,HBR,2,40,,1.97,1.97,3.05,0.08,338.15,268.52,105.35,712.02,700.19,3.97,3.22,1.21,8.41,8.23,,,,,,,,,
2012,HBR,2,40,,4.45,4.45,15.55,0.39,1871.92,1359.00,332.39,3563.31,3601.98,22.00,16.31,3.82,42.13,42.32,,,,,,,,,
2012,HBR,2,40,,2.25,2.25,3.98,0.10,447.01,349.81,127.07,923.88,914.59,5.25,4.20,1.46,10.91,10.75,,,,,,,,,
2012,HBR,2,40,,0.92,0.92,0.66,0.02,68.34,59.01,36.01,163.36,151.55,0.80,0.71,0.41,1.93,1.78,,,,,,,,,
2012,HBR,2,40,,0.55,0.55,0.24,0.01,23.20,21.20,17.43,61.83,53.88,0.27,0.25,0.20,0.73,0.63,,,,,,,,,
2012,HBR,2,40,,3.42,3.42,9.19,0.23,1076.93,804.81,229.31,2111.05,2121.93,12.65,9.66,2.64,24.95,24.93,,,,,,,,,
2012,HBR,2,40,,2.82,2.82,6.25,0.16,718.21,548.25,174.71,1441.17,1439.92,8.44,6.58,2.01,17.03,16.92,,,,,,,,,
2012,HBR,2,40,,4.93,4.93,19.09,0.48,2321.18,1666.28,384.03,4371.50,4425.48,27.27,20.00,4.42,51.69,52.00,,,,,,,,,
2012,HBR,2,40,,6.44,6.44,32.57,0.81,4068.10,2835.74,559.74,7463.57,7571.79,47.80,34.03,6.44,88.27,88.97,,,,,,,,,
2012,HBR,2,40,,1.85,1.85,2.69,0.07,296.34,236.95,96.42,629.71,617.10,3.48,2.84,1.11,7.43,7.25,,,,,,,,,
2012,HBR,2,40,,1.9,1.9,2.84,0.07,313.41,249.86,100.11,663.39,651.08,3.68,3.00,1.15,7.83,7.65,,,,,,,,,
2012,HBR,2,40,,2.04,2.04,3.27,0.08,363.88,287.84,110.67,762.39,751.09,4.28,3.45,1.27,9.00,8.83,,,,,,,,,
2012,HBR,2,40,,8.7,8.7,59.45,1.49,7651.06,5159.73,855.42,13666.20,13860.27,89.90,61.92,9.84,161.65,162.86,,,,,,,,,
2012,HBR,2,40,,3.25,3.25,8.30,0.21,967.58,727.16,213.41,1908.15,1915.24,11.37,8.73,2.45,22.55,22.50,,,,,,,,,
2012,HBR,2,40,,4.67,4.67,17.13,0.43,2071.56,1495.97,355.79,3923.32,3968.85,24.34,17.95,4.09,46.38,46.63,,,,,,,,,
2012,HBR,2,40,,2.8,2.8,6.16,0.15,707.56,540.54,172.96,1421.06,1419.47,8.31,6.49,1.99,16.79,16.68,,,,,,,,,
2012,HBR,2,40,,3.42,3.42,9.19,0.23,1076.93,804.81,229.31,2111.05,2121.93,12.65,9.66,2.64,24.95,24.93,,,,,,,,,
2012,HBR,2,40,,2.68,2.68,5.64,0.14,645.38,495.42,162.60,1303.40,1299.84,7.58,5.95,1.87,15.40,15.27,,,,,,,,,
2012,HBR,2,40,,1.31,1.31,1.35,0.03,143.55,119.22,59.27,322.04,308.36,1.69,1.43,0.68,3.80,3.62,,,,,,,,,
2012,HBR,2,40,,3.97,3.97,12.38,0.31,1472.96,1082.87,282.98,2838.81,2863.56,17.31,12.99,3.25,33.56,33.65,,,,,,,,,
2012,HBR,2,40,,0.42,0.42,0.14,0.00,13.17,12.40,11.92,37.48,31.34,0.15,0.15,0.14,0.44,0.37,,,,,,,,,
2012,HBR,2,40,,5.48,5.48,23.59,0.59,2898.48,2056.63,445.80,5400.91,5473.77,34.06,24.68,5.13,63.86,64.32,,,,,,,,,
2012,HBR,2,40,,3.97,3.97,12.38,0.31,1472.96,1082.87,282.98,2838.81,2863.56,17.31,12.99,3.25,33.56,33.65,,,,,,,,,
